Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
35513,12316731,JE170711,03/16/2021 12:00:00 PM,117XX S BISHOP ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,524,5,34.0,53,11,1168776.0,1826923.0,2021,03/23/2021 05:03:34 PM,41.680591777,-87.657830957,"(41.680591777, -87.657830957)"
13701,12280809,JE126035,01/28/2021 03:00:00 PM,059XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,232,2,20.0,40,06,1179500.0,1865612.0,2021,02/04/2021 03:52:02 PM,41.786521675,-87.61739798299999,"(41.786521675, -87.617397983)"
22567,12298019,JE148122,02/19/2021 11:30:00 PM,085XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,632,6,8.0,44,08B,1183385.0,1848498.0,2021,02/26/2021 03:47:53 PM,41.739469514,-87.603685971,"(41.739469514, -87.603685971)"
31531,12310960,JE163593,03/09/2021 10:04:00 AM,064XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,723,7,16.0,68,08B,1171414.0,1862115.0,2021,03/16/2021 04:52:52 PM,41.77710644,-87.64714764700001,"(41.77710644, -87.647147647)"
33501,12313220,JE166451,03/12/2021 12:15:00 AM,042XX W CARROLL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,1114,11,28.0,26,04B,1148092.0,1901961.0,2021,03/19/2021 04:51:13 PM,41.886928192,-87.73162334,"(41.886928192, -87.73162334)"
6874,12271193,JE114747,01/15/2021 12:00:00 PM,066XX N GREENVIEW AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2432,24,49.0,1,11,1165065.0,1944284.0,2021,01/22/2021 03:48:10 PM,42.002721115,-87.66808759,"(42.002721115, -87.66808759)"
19475,12291274,JE139327,02/11/2021 10:00:00 PM,048XX S VINCENNES AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,223,2,3.0,38,04B,1180404.0,1872848.0,2021,04/22/2021 04:47:05 PM,41.806357201,-87.613861429,"(41.806357201, -87.613861429)"
15599,12285260,JE130804,02/02/2021 09:30:00 PM,042XX W CERMAK RD,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,1013,10,22.0,29,04A,1148119.0,1889029.0,2021,02/09/2021 03:47:29 PM,41.85144072,-87.73185694200001,"(41.85144072, -87.731856942)"
24697,12300024,JE150647,02/24/2021 05:15:00 AM,016XX N LATROBE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2532,25,37.0,25,14,1141151.0,1910370.0,2021,03/03/2021 03:47:36 PM,41.910134206,-87.75690542,"(41.910134206, -87.75690542)"
5755,12268558,JE111606,01/13/2021 12:55:00 PM,041XX S PULASKI RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,815,8,14.0,57,06,1150367.0,1876739.0,2021,01/20/2021 03:53:42 PM,41.817671831999995,-87.72392618299999,"(41.817671832, -87.723926183)"
13156,12280268,JE125439,01/27/2021 06:30:00 PM,064XX W FULLERTON AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,2512,25,36.0,19,06,1133118.0,1915251.0,2021,02/03/2021 03:58:22 PM,41.923672617,-87.78630160600002,"(41.923672617, -87.786301606)"
44455,12331772,JE188000,04/03/2021 12:00:00 AM,076XX S HALSTED ST,0560,ASSAULT,SIMPLE,STREET,False,True,621,6,17.0,71,08A,1172288.0,1854297.0,2021,04/10/2021 05:05:58 PM,41.755633716999995,-87.644173224,"(41.755633717, -87.644173224)"
17231,12287683,JE134715,02/06/2021 10:10:00 PM,035XX W CULLOM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1723,17,35.0,16,08B,1152201.0,1928356.0,2021,02/13/2021 03:48:24 PM,41.95927828,-87.71583587299999,"(41.95927828, -87.715835873)"
22196,12297080,JE146976,02/18/2021 11:00:00 AM,010XX W DIVERSEY PKWY,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1933,19,44.0,6,08B,1169045.0,1918773.0,2021,02/25/2021 03:51:59 PM,41.932632364,-87.65418950200001,"(41.932632364, -87.654189502)"
35804,12318387,JE172502,03/17/2021 02:00:00 PM,082XX S MUSKEGON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,423,4,7.0,46,06,1196593.0,1850963.0,2021,03/24/2021 05:06:10 PM,41.745916179,-87.55521325299999,"(41.745916179, -87.555213253)"
32822,12312949,JE165960,03/11/2021 02:20:00 PM,009XX E 132ND PL,051A,ASSAULT,AGGRAVATED - HANDGUN,CHA PARKING LOT / GROUNDS,False,False,533,5,9.0,54,04A,1185392.0,1817834.0,2021,03/18/2021 04:52:21 PM,41.655276697,-87.597292828,"(41.655276697, -87.597292828)"
42408,12331255,JE184428,03/30/2021 11:45:00 AM,010XX W 51ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,933,9,20.0,61,14,1170415.0,1871001.0,2021,04/06/2021 05:03:58 PM,41.801512455,-87.65055125100002,"(41.801512455, -87.650551251)"
21352,12294296,JE143349,02/16/2021 07:30:00 PM,043XX S MAPLEWOOD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,922,9,15.0,58,08B,1160086.0,1875830.0,2021,02/23/2021 03:48:18 PM,41.814982745,-87.688298775,"(41.814982745, -87.688298775)"
20897,12293440,JE142045,02/15/2021 07:18:00 AM,007XX E 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624,6,6.0,69,08B,1182612.0,1855450.0,2021,02/22/2021 03:49:17 PM,41.758564498,-87.60630286799999,"(41.758564498, -87.606302868)"
49189,12343460,JE202712,04/04/2021 04:00:00 PM,029XX N Sheridan Rd,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1934,19,44.0,6,06,1173066.0,1919725.0,2021,04/20/2021 04:47:09 PM,41.935156334,-87.639384562,"(41.935156334, -87.639384562)"
38141,12321529,JE176710,03/22/2021 05:00:00 PM,094XX S BURNSIDE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,633,6,9.0,49,06,1182822.0,1842469.0,2021,03/29/2021 04:53:03 PM,41.722938321,-87.605935366,"(41.722938321, -87.605935366)"
12474,12279253,JE123419,01/26/2021 01:22:00 AM,105XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2233,22,34.0,73,08B,1172515.0,1834907.0,2021,02/02/2021 03:48:32 PM,41.702419869,-87.643910474,"(41.702419869, -87.643910474)"
27614,12303845,JE155130,02/28/2021 02:37:00 PM,062XX N CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2413,24,50.0,2,14,1156538.0,1941283.0,2021,03/07/2021 03:52:28 PM,41.994663764,-87.69953953299999,"(41.994663764, -87.699539533)"
40080,12328668,JE185202,02/17/2021 09:00:00 AM,032XX N DRAKE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1732,17,35.0,21,11,1152147.0,1921466.0,2021,04/02/2021 05:01:07 PM,41.940372685999996,-87.71621679,"(41.940372686, -87.71621679)"
10378,12276254,JE120578,01/22/2021 09:20:00 PM,074XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,732,7,6.0,69,08B,1174584.0,1855534.0,2021,01/29/2021 03:46:26 PM,41.758977416,-87.63572221,"(41.758977416, -87.63572221)"
28602,12306182,JE158182,03/03/2021 03:00:00 PM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1834,18,42.0,8,06,1177303.0,1905177.0,2021,03/10/2021 03:48:52 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
7425,12270695,JE114168,01/16/2021 02:36:00 AM,032XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1022,10,24.0,29,08B,1154820.0,1893104.0,2021,01/23/2021 03:54:52 PM,41.862491547,-87.70715343200001,"(41.862491547, -87.707153432)"
30899,12309098,JE161537,03/07/2021 03:40:00 AM,013XX W HASTINGS ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1233,12,25.0,28,04A,1167630.0,1893851.0,2021,03/14/2021 04:50:05 PM,41.864275366,-87.660108133,"(41.864275366, -87.660108133)"
19776,12290024,JE137664,02/10/2021 09:15:00 AM,003XX W 74TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,731,7,6.0,69,08A,1175111.0,1855879.0,2021,02/19/2021 03:45:56 PM,41.759912394000004,-87.63378050899998,"(41.759912394, -87.633780509)"
21564,12298750,JE149217,02/12/2021 12:58:00 PM,045XX S LAKE PARK AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,222,2,4.0,39,06,1185448.0,1874978.0,2021,02/24/2021 03:46:17 PM,41.812084717,-87.59529495,"(41.812084717, -87.59529495)"
20142,12292443,JE140886,02/13/2021 03:50:00 PM,042XX W THOMAS ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,1111,11,37.0,23,08B,1147903.0,1906996.0,2021,02/20/2021 03:50:23 PM,41.90074841,-87.73218785899998,"(41.90074841, -87.732187859)"
48356,12337529,JE196199,04/11/2021 11:40:00 AM,013XX N CALIFORNIA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,1423,14,26.0,24,04A,1157489.0,1908643.0,2021,04/18/2021 05:28:06 PM,41.905078196,-87.69693283,"(41.905078196, -87.69693283)"
12568,12279345,JE124343,01/26/2021 07:00:00 AM,023XX W 22ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1034,10,25.0,31,11,1161219.0,1889017.0,2021,02/02/2021 03:48:32 PM,41.851145934,-87.683776978,"(41.851145934, -87.683776978)"
12147,12277985,JE122606,01/25/2021 09:15:00 AM,062XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,False,True,313,3,20.0,42,08B,1180321.0,1863802.0,2021,02/01/2021 03:48:35 PM,41.781536064,-87.61444328399998,"(41.781536064, -87.614443284)"
16721,12286343,JE132902,02/05/2021 06:00:00 AM,006XX E 75TH ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,624,6,6.0,69,08B,1181989.0,1855431.0,2021,02/12/2021 03:49:04 PM,41.758526785,-87.608586679,"(41.758526785, -87.608586679)"
42845,12329183,JE185766,03/31/2021 09:15:00 PM,022XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,131,1,3.0,33,08B,1176662.0,1889603.0,2021,04/07/2021 05:14:05 PM,41.852419423,-87.627080475,"(41.852419423, -87.627080475)"
4950,12267242,JE109921,01/11/2021 04:15:00 PM,110XX S NORMAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2233,22,34.0,49,08B,1174923.0,1831812.0,2021,01/18/2021 04:01:40 PM,41.693873492,-87.63518491399998,"(41.693873492, -87.635184914)"
43295,12329537,JE186242,04/01/2021 10:30:00 AM,032XX N CICERO AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1731,17,30.0,15,06,1143809.0,1920951.0,2021,04/08/2021 05:05:01 PM,41.939120102,-87.746875019,"(41.939120102, -87.746875019)"
29697,12308546,JE160881,03/05/2021 06:00:00 PM,033XX W LE MOYNE ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,False,False,1422,14,26.0,23,04A,1153891.0,1909771.0,2021,03/12/2021 03:54:10 PM,41.908246016999996,-87.71011936200001,"(41.908246017, -87.710119362)"
6053,12270925,JE114260,01/03/2021 09:00:00 AM,073XX W TALCOTT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1612,16,41.0,10,11,1126254.0,1938557.0,2021,01/20/2021 03:51:20 PM,41.987744358,-87.81100113,"(41.987744358, -87.81100113)"
2378,12266705,JE109552,01/01/2021 09:00:00 AM,091XX S SOUTH CHICAGO AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,423,4,7.0,46,11,1196948.0,1844748.0,2021,01/16/2021 03:49:23 PM,41.728852906,-87.554118677,"(41.728852906, -87.554118677)"
5427,12269134,JE111695,01/12/2021 04:00:00 PM,080XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,623,6,6.0,44,08B,1179866.0,1851871.0,2021,01/19/2021 03:53:51 PM,41.748806566,-87.616475951,"(41.748806566, -87.616475951)"
8706,12273276,JE116866,01/19/2021 08:30:00 AM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,42.0,32,06,1176338.0,1901346.0,2021,01/26/2021 03:51:22 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
876,12267593,JE110432,01/07/2021 01:13:00 PM,075XX W PRATT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1611,16,41.0,9,11,1124952.0,1944537.0,2021,01/16/2021 03:49:23 PM,42.004175755,-87.815657106,"(42.004175755, -87.815657106)"
43466,12333480,JE191255,01/11/2021 12:00:00 AM,062XX S WHIPPLE ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,823,8,16.0,66,08B,1157120.0,1863168.0,2021,04/08/2021 05:01:32 PM,41.780297061999995,-87.69952102299999,"(41.780297062, -87.699521023)"
29355,12306750,JE158714,03/04/2021 08:00:00 AM,008XX S INDEPENDENCE BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,True,1133,11,24.0,26,14,1151229.0,1895983.0,2021,03/11/2021 03:47:23 PM,41.87046297,-87.720260149,"(41.87046297, -87.720260149)"
702,12259717,JE101442,01/02/2021 12:00:00 AM,078XX S ESSEX AVE,0860,THEFT,RETAIL THEFT,STREET,False,False,421,4,7.0,43,06,1194218.0,1853548.0,2021,01/16/2021 03:49:23 PM,41.753068233,-87.563830848,"(41.753068233, -87.563830848)"
7312,12270666,JE114092,01/16/2021 12:01:00 AM,015XX W JARVIS AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,False,False,2422,24,49.0,1,08A,1164793.0,1949134.0,2021,01/23/2021 03:54:52 PM,42.016035402,-87.66894978100002,"(42.016035402, -87.668949781)"
78,12262697,JE104962,01/05/2021 12:34:00 PM,068XX S TALMAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,831,8,17.0,66,06,1159889.0,1859177.0,2021,01/16/2021 03:49:23 PM,41.769288733,-87.68947889100002,"(41.769288733, -87.689478891)"
5502,12267962,JE111020,01/12/2021 04:00:00 PM,031XX N OLEANDER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2511,25,29.0,17,11,1125206.0,1920097.0,2021,01/19/2021 03:53:51 PM,41.937105491,-87.815266344,"(41.937105491, -87.815266344)"
33315,12313828,JE167202,03/12/2021 05:56:00 PM,035XX N SOUTHPORT AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1922,19,44.0,6,08B,1166346.0,1923429.0,2021,03/19/2021 04:51:13 PM,41.945466899,-87.66397439200001,"(41.945466899, -87.663974392)"
34222,12315611,JE168822,03/14/2021 02:00:00 PM,070XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,2511,25,29.0,18,06,1128914.0,1917826.0,2021,03/21/2021 04:49:58 PM,41.930811293000005,-87.801690347,"(41.930811293, -87.801690347)"
10221,12277608,JE121879,01/21/2021 01:10:00 PM,020XX W FOSTER AVE,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,2012,20,40.0,4,06,,,2021,01/28/2021 03:49:05 PM,,,
16698,12287006,JE133800,02/05/2021 11:00:00 PM,031XX W 64TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,823,8,17.0,66,14,1156713.0,1862028.0,2021,02/12/2021 03:49:04 PM,41.777176956999995,-87.701043895,"(41.777176957, -87.701043895)"
31527,12311218,JE163886,03/09/2021 03:00:00 PM,014XX N LEAMINGTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2533,25,37.0,25,08A,1141772.0,1909093.0,2021,03/16/2021 04:52:52 PM,41.9066185,-87.754655732,"(41.9066185, -87.754655732)"
6656,12269378,JE112481,01/14/2021 10:00:00 AM,069XX N OAKLEY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2411,24,50.0,2,06,1159634.0,1945722.0,2021,01/21/2021 03:51:43 PM,42.006781086,-87.688027943,"(42.006781086, -87.688027943)"
2372,12267544,JE110474,01/05/2021 09:00:00 AM,020XX W EASTWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1911,19,47.0,4,11,1161990.0,1930878.0,2021,01/16/2021 03:49:23 PM,41.965999561,-87.679776601,"(41.965999561, -87.679776601)"
14856,12283286,JE129242,01/31/2021 12:30:00 PM,014XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,1233,12,28.0,28,06,1165959.0,1893057.0,2021,02/07/2021 03:46:17 PM,41.862132355,-87.666264958,"(41.862132355, -87.666264958)"
7349,12271382,JE114973,01/16/2021 10:40:00 PM,052XX W IOWA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1524,15,37.0,25,08B,1141048.0,1905489.0,2021,01/23/2021 03:54:52 PM,41.896742076,-87.757404189,"(41.896742076, -87.757404189)"
15775,12284019,JE129965,02/02/2021 08:45:00 AM,048XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2522,25,31.0,19,06,1143780.0,1915524.0,2021,02/09/2021 03:47:29 PM,41.924228430999996,-87.747117979,"(41.924228431, -87.747117979)"
11001,12279087,JE123478,01/23/2021 12:00:00 AM,027XX W North Ave,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,1421,14,1.0,24,14,1158019.0,1910528.0,2021,01/30/2021 03:51:02 PM,41.910239984,-87.694934436,"(41.910239984, -87.694934436)"
504,12261073,JE102997,01/04/2021 01:15:00 PM,049XX N LINCOLN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,TAVERN / LIQUOR STORE,False,False,2031,20,40.0,4,04A,1159159.0,1932715.0,2021,01/16/2021 03:49:23 PM,41.971099166,-87.69013495,"(41.971099166, -87.69013495)"
17346,12287091,JE133916,02/06/2021 03:45:00 AM,027XX W 15TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,HOSPITAL BUILDING / GROUNDS,False,False,1023,10,28.0,29,04B,1158464.0,1892617.0,2021,02/13/2021 03:48:24 PM,41.861081457,-87.693790049,"(41.861081457, -87.693790049)"
27929,12305644,JE157375,03/02/2021 08:43:00 PM,021XX N LOCKWOOD AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,2515,25,36.0,19,04B,1140707.0,1913641.0,2021,03/09/2021 03:54:03 PM,41.919118369,-87.75845597799999,"(41.919118369, -87.758455978)"
9169,12274594,JE118711,01/19/2021 09:00:00 AM,005XX W LAKE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,121,1,42.0,28,11,1172491.0,1901698.0,2021,01/26/2021 03:51:22 PM,41.885702079,-87.642031644,"(41.885702079, -87.642031644)"
290,12260682,JE102531,01/03/2021 10:56:00 PM,038XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,915,9,11.0,60,14,1173256.0,1879563.0,2021,01/16/2021 03:49:23 PM,41.824945009000004,-87.639878895,"(41.824945009, -87.639878895)"
38633,12322643,JE177931,03/23/2021 11:58:00 PM,010XX W 76TH ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,612,6,17.0,71,08B,1170514.0,1854419.0,2021,03/30/2021 04:51:43 PM,41.756007313000005,-87.65067094700001,"(41.756007313, -87.650670947)"
700,12264427,JE106958,01/08/2021 10:00:00 AM,011XX N KOSTNER AVE,0820,THEFT,$500 AND UNDER,WAREHOUSE,False,False,1111,11,37.0,23,06,1146828.0,1907409.0,2021,01/16/2021 03:49:23 PM,41.901902329,-87.73612588200001,"(41.901902329, -87.736125882)"
1637,12263373,JE105639,01/07/2021 05:28:00 AM,018XX W HARRISON ST,0460,BATTERY,SIMPLE,HOTEL / MOTEL,True,False,1231,12,27.0,28,08B,1164057.0,1897402.0,2021,01/16/2021 03:49:23 PM,41.874095761999996,-87.673124235,"(41.874095762, -87.673124235)"
45356,12332381,JE189819,04/05/2021 05:30:00 AM,013XX W WASHBURNE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,False,False,1233,12,25.0,28,04B,1167664.0,1894516.0,2021,04/12/2021 05:33:53 PM,41.866099449000004,-87.659964172,"(41.866099449, -87.659964172)"
33670,12295106,JE144426,02/17/2021 09:30:00 PM,051XX S INDIANA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,True,231,2,3.0,40,04A,1178475.0,1870825.0,2021,03/20/2021 04:49:02 PM,41.800850001,-87.62099775700001,"(41.800850001, -87.620997757)"
28324,12305777,JE157541,03/02/2021 09:00:00 PM,015XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1021,10,24.0,29,06,1154613.0,1892339.0,2021,03/09/2021 03:54:03 PM,41.860396443,-87.70793376299999,"(41.860396443, -87.707933763)"
18483,12290378,JE138161,02/10/2021 04:40:00 PM,095XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,431,4,10.0,51,08A,1197802.0,1842310.0,2021,02/19/2021 03:45:56 PM,41.722141573,-87.55107150399998,"(41.722141573, -87.551071504)"
35055,12316343,JE170216,03/16/2021 12:00:00 AM,071XX S CONSTANCE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,324,3,7.0,43,06,1189606.0,1858070.0,2021,03/23/2021 05:03:34 PM,41.765588942,-87.580586738,"(41.765588942, -87.580586738)"
10654,12275933,JE120173,01/22/2021 12:00:00 PM,063XX S TRIPP AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,813,8,13.0,65,11,1149132.0,1862081.0,2021,01/29/2021 03:46:26 PM,41.777471994,-87.72883471200001,"(41.777471994, -87.728834712)"
41648,12327539,JE183849,03/29/2021 08:00:00 PM,0000X W ROOT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,213,2,3.0,38,14,1176581.0,1877489.0,2021,04/05/2021 05:04:35 PM,41.819179485,-87.627742991,"(41.819179485, -87.627742991)"
23040,12297061,JE147033,02/20/2021 08:00:00 AM,008XX W 63RD ST,0870,THEFT,POCKET-PICKING,STREET,False,False,712,7,16.0,68,06,1171968.0,1863082.0,2021,02/27/2021 03:46:45 PM,41.779747852,-87.645088326,"(41.779747852, -87.645088326)"
23864,12299119,JE149488,02/22/2021 08:00:00 PM,038XX N ST LOUIS AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1732,17,35.0,16,06,1152368.0,1925518.0,2021,03/01/2021 03:46:28 PM,41.951487306,-87.715297153,"(41.951487306, -87.715297153)"
39900,12324347,JE179886,03/25/2021 10:30:00 PM,008XX E 90TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,633,6,8.0,44,08B,1183374.0,1845148.0,2021,04/01/2021 05:04:48 PM,41.730276993000004,-87.60383030700001,"(41.730276993, -87.603830307)"
44567,12331562,JE188892,04/04/2021 02:35:00 AM,048XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,933,9,20.0,61,14,1169137.0,1872793.0,2021,04/11/2021 05:07:26 PM,41.806457662,-87.65518629600002,"(41.806457662, -87.655186296)"
34124,12316069,JE169303,03/13/2021 07:00:00 PM,074XX S EBERHART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,323,3,6.0,69,14,1180865.0,1855737.0,2021,03/20/2021 04:52:03 PM,41.759392393,-87.61269661799999,"(41.759392393, -87.612696618)"
14222,12280907,JE126219,01/29/2021 01:18:00 AM,085XX S PARNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,622,6,21.0,71,08B,1174120.0,1848252.0,2021,02/16/2021 03:50:09 PM,41.739005004,-87.637638525,"(41.739005004, -87.637638525)"
38147,12321281,JE176191,03/22/2021 12:12:00 PM,090XX S NORMAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2223,22,21.0,71,14,1174547.0,1845117.0,2021,03/29/2021 04:53:03 PM,41.730392668,-87.636167124,"(41.730392668, -87.636167124)"
63,12262233,JE103655,01/04/2021 09:50:00 AM,062XX N BROADWAY,0810,THEFT,OVER $500,GROCERY FOOD STORE,False,False,2433,24,48.0,77,06,,,2021,01/11/2021 03:53:19 PM,,,
35998,12319188,JE173256,03/17/2021 10:30:00 AM,019XX W ARGYLE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2032,20,40.0,4,06,1162696.0,1933228.0,2021,03/24/2021 05:06:10 PM,41.972433255,-87.677114595,"(41.972433255, -87.677114595)"
29709,12308012,JE160350,03/05/2021 07:30:00 PM,021XX N LAVERGNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2522,25,36.0,19,14,1142710.0,1913727.0,2021,03/12/2021 03:54:10 PM,41.919317282,-87.751094479,"(41.919317282, -87.751094479)"
32542,12315585,JE169338,02/26/2021 12:00:00 AM,086XX S WOOD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,614,6,21.0,71,11,1165855.0,1847367.0,2021,03/17/2021 04:48:17 PM,41.736755788,-87.667945027,"(41.736755788, -87.667945027)"
15526,12283935,JE130010,02/02/2021 09:20:00 AM,012XX E HYDE PARK BLVD,0810,THEFT,OVER $500,STREET,False,False,234,2,4.0,41,06,1185262.0,1871437.0,2021,02/09/2021 03:47:29 PM,41.802372335,-87.596088599,"(41.802372335, -87.596088599)"
32203,12312356,JE165380,03/10/2021 08:40:00 PM,003XX E GARFIELD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,231,2,3.0,40,14,1179090.0,1868490.0,2021,03/17/2021 04:51:25 PM,41.794428539,-87.61881354299999,"(41.794428539, -87.618813543)"
41968,12327929,JE184314,03/30/2021 02:00:00 AM,020XX E 72ND ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,333,3,5.0,43,06,1191043.0,1857629.0,2021,04/06/2021 05:03:58 PM,41.764344173000005,-87.575334003,"(41.764344173, -87.575334003)"
